Timestamp,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
,-3.85979867,0.995240986,4.225652695,2.022728622,1.573170364,0.410165085
,-4.960115433,1.090542197,4.400677204,2.619601369,2.296825886,-0.584715024
,-2.651479006,-0.314096332,4.121753693,1.792891741,4.643880814,-1.29487887
,4.165873051,1.875754476,0.219291776,0.796812057,7.457682222,-2.808216691
,4.289839745,-0.576944351,-3.253115654,2.047683358,6.907140046,-4.115664795
,2.284663439,-3.645121813,-5.083254337,2.613375545,4.492580414,-1.753643483
,3.568193436,-4.086918354,-5.889803886,1.456094623,2.820147038,-1.546312504
,5.185937881,-4.583997726,-5.761564255,1.606586039,1.862971365,-1.111684367
,4.22853899,-4.96907568,-5.538832188,1.527725428,1.250984192,-0.379341394
,3.116070509,-5.541349411,-5.497985363,1.777190432,1.100578249,0.265733361
,3.557801723,-5.259073734,-5.393343449,1.919707828,1.159174562,0.137489498
,3.842496634,-5.223329544,-5.074476719,2.291137114,1.429811239,-0.197024465
,4.770278931,-4.941636562,-5.21286726,2.246488452,1.512370765,-0.127061367
,5.689418316,-5.775101662,-4.767187595,2.234949887,1.653222889,-0.147890687
,4.784409523,-6.459866524,-4.324504375,2.09781456,1.415520266,-0.449227631
,3.166178226,-6.988115788,-3.916927814,1.929381013,1.22815387,-0.416249216
,-0.380196482,-7.696211338,-4.159760475,1.774890363,0.953001305,0.006893724
,-7.467339039,-8.111169815,-4.587838173,1.39708364,-0.28893435,0.368498169
,-8.461375237,-5.370895386,-3.706528187,2.194001794,-2.693300664,2.168859886
,0.727748215,-0.654024303,1.346218824,0.656235278,-7.409713417,2.044698324
,1.594089866,2.851524353,6.045075893,0.578952849,-6.359839946,2.626043105
,-0.407968402,6.112047195,8.200832367,1.26602906,-3.626517266,1.643370308
,-4.479379654,7.250614643,7.772542953,2.542698622,-0.22583881,0.561643124
,-5.634549618,4.633292675,6.99677515,2.934398651,1.553776056,0.587499738
,-5.288544655,3.6355896,6.423257351,2.823731005,1.992831826,0.554709256
,-5.567885399,3.000186682,6.298578262,2.489124238,1.743155241,0.552523464
,-4.842899323,2.470379829,6.411383152,2.134893507,1.406369567,0.59148711
,-2.078366995,2.183341265,7.313282967,1.820868373,1.1369403,0.663136199
,-0.954660714,2.330309629,7.765638351,1.830113947,0.988334894,0.85104546
,-2.061618805,2.118795395,7.46401453,2.076710701,1.042568147,0.887295902
,-1.407164335,1.858571529,7.180032253,2.242086768,1.523028851,0.804954425
,-2.362671852,2.083516121,6.23805666,2.203822613,1.296948731,0.717852239
,-3.301295042,1.521825314,5.114844799,2.137393534,2.029290855,0.334772035
,-3.788640976,1.173983932,4.925642967,1.884200573,3.021870434,-0.33468318
,-4.322247028,-1.877090454,3.637954473,2.589427829,5.286178768,-1.03327769
,-0.592937946,-0.189722106,-0.425154179,1.63566047,7.549703389,-2.158277214
,4.19148922,-0.141718894,-4.461419582,1.577815473,7.024611399,-2.602536321
,7.095554829,-2.150207281,-5.352147579,2.638990998,4.704942822,-1.179068491
,5.29720068,-4.027659893,-5.882916451,2.161762178,3.135534048,-1.348443901
,2.891636133,-4.233576775,-6.321113586,1.970639765,2.066982806,-1.07851927
,3.765460968,-4.61385107,-6.611839294,2.096033335,1.739079833,-0.434130222
,4.618947983,-5.047302246,-6.635276794,2.14687565,1.389178216,-0.04747659
,4.38446331,-5.561739922,-6.199200153,2.295894988,1.242406607,-0.055645525
,3.412218809,-5.606389523,-5.750989914,2.410368055,1.472088158,-0.166327536
,3.471805096,-5.744445324,-5.634048462,2.475539088,1.754170835,-0.0678159
,3.978623629,-5.73489666,-5.593456268,2.448331714,1.686524719,-0.29833293
,3.977888584,-6.301969528,-5.099774361,2.312631905,1.587401718,-0.407790601
,3.042711735,-6.557430744,-4.767508984,2.064623952,1.34280077,-0.161905766
,1.563123941,-6.76659441,-4.49216032,1.809776247,1.053795077,0.029959932
,-1.678876042,-6.606204987,-5.29492712,1.649375975,-0.030026838,0.491538618
,-1.442305684,-5.177724361,-3.523590326,2.09421277,-1.936817408,3.10580314
,5.666965961,0.469307095,-1.174215078,0.993120313,-4.953948706,4.098044828
,0.237822741,5.208164215,1.486860633,1.393512368,-4.238466203,5.185784891
,-5.443641663,9.250150681,4.41848278,1.586782932,-2.738609433,3.147990592
,-3.693799257,11.78892422,5.941895485,2.180484712,-1.174337775,1.210208833
,-0.527499735,9.921617508,5.223835945,3.013418972,0.81377941,0.020790279
,-2.198518038,9.13286972,3.719743729,2.996633053,1.451162159,-0.600764215
,-6.288928509,7.955310345,2.766527414,2.755404294,1.478738934,-0.604543447
,-7.755818844,6.188287735,3.48822403,2.346879659,1.431497723,-0.060983717
,-6.101521969,3.928735018,4.524454594,1.963732809,1.33369261,0.654414833
,-5.084192753,2.766541958,5.157707214,1.882650882,1.194268167,0.822114468
,-6.118823051,1.97339642,5.468512535,2.19271341,1.289267898,0.592428088
,-5.702653408,1.784276843,5.529691219,2.19519031,1.419045746,0.438881874
,-4.971820831,1.940191865,5.067889214,2.217245817,1.511245072,0.46877858
,-4.866503239,1.882469058,4.732843399,2.00320375,1.796653032,0.967013889
,-5.936044693,2.279036045,4.847316742,2.452692449,2.401185393,-0.194678083
,-5.549213886,-0.656143129,3.959208965,2.698539197,4.735608593,-0.979902342
,-2.274930477,-1.421786547,0.811041534,1.730153739,7.690236568,-1.296855748
,0.808879316,-0.018657465,-4.203826427,1.049520612,8.628282294,-2.938090757
,4.840150833,-0.076634169,-7.177052975,2.294839501,6.160617888,-0.592797905
,4.871693134,-0.830088496,-8.480271339,2.476458073,4.161959648,-0.256396748
,5.767443657,-1.486118674,-8.840278625,2.229721367,2.448352993,-0.278023794
,6.146296978,-2.651896715,-8.125515938,2.061860502,1.406551182,0.09778288
,5.886092186,-3.914515495,-7.059304237,2.135348871,0.911723495,0.424167037
,5.547758102,-4.374320984,-6.109474182,2.184621178,1.279710054,0.133620381
,4.69621706,-4.490876198,-5.635383129,2.208669573,1.426477909,-0.214273453
,5.607331753,-4.965477943,-5.379134178,2.371769875,1.817039013,-0.091315269
,5.250962257,-5.703705788,-4.855555534,2.298326969,1.740775138,-0.395058274
,3.649540186,-6.461461544,-4.526455879,2.102308095,1.50598681,-0.372864246
,1.706575871,-6.940066814,-4.31423378,1.784780622,1.446214246,-0.193967193
,-2.16885376,-7.480168343,-4.445087433,1.566370368,0.930720538,0.2202636
,-5.59103775,-5.770256519,-3.620606661,0.993723392,-0.148403257,1.20523579
,-5.614381313,-3.14938283,-2.890660048,2.007469535,-2.950703532,2.311431296
,2.588877439,0.364635527,-0.281067669,0.490561187,-5.921189308,2.617262397
,1.422653079,3.778071165,2.089425325,1.263694763,-4.983431995,2.853652447
,-3.384770393,7.525182247,3.617789984,2.187387466,-2.364145279,1.141430229
,-5.514284611,8.561027527,5.101583004,2.378745079,-0.224768192,-0.141921371
,-3.676718235,8.06398201,5.424154758,2.380338013,0.538339213,0.219468832
,-4.038490295,7.757708073,5.417068958,2.56989938,1.727870375,-0.026003897
,-5.808819294,7.181798935,5.663793564,2.393001318,1.830669612,0.027177155
,-7.159100533,5.056052208,6.090135098,2.013909198,1.454357803,0.68981564
,-7.96459198,3.029320717,6.949485779,1.987449013,1.577973306,0.994200826
,-7.58164978,1.227501869,6.864840508,2.199424088,1.4945485,1.038328439
,-5.250843048,0.870196044,6.832304478,2.281929493,1.839719772,1.031723484
,-6.080479145,0.911574066,6.229846001,2.308742702,1.847310305,1.012654066
,-4.75930357,0.797900617,6.077736855,2.332506359,2.393814147,1.57677681
,-6.274412632,2.389860868,5.604061127,2.446239173,2.833325803,0.352860585
,-8.437624931,-0.947671056,3.904830217,2.747947752,4.702465773,-0.251884311
,-3.80793047,-1.756914496,0.679342866,2.363515437,7.896597221,-0.602163047
,1.19288516,1.055457592,-4.957867622,0.245260239,9.097155899,-3.1688146
,3.965493202,-1.478828549,-6.852173805,2.573175073,6.186939567,-0.251973778
,2.841689348,-3.277689934,-8.539147377,2.736679673,3.943758488,0.275531441
,1.923113823,-1.781323791,-8.810243607,1.914487898,2.614748955,0.122554228
,2.494841576,-0.57184267,-8.387497902,1.51290819,1.496009886,0.259812608
,4.319478035,-0.389435202,-7.321206093,1.558335096,1.458788455,0.537163377
,5.504515171,-1.170671821,-6.93123436,1.96772892,1.585482776,0.605076194
,5.716854095,-1.547807336,-7.199196815,1.948778421,1.339456081,0.337158471
,6.050867081,-2.284057856,-6.565594196,2.144701004,1.901875854,0.222544014
,6.142024517,-3.21775651,-6.469762802,2.365783393,1.869344234,0.297744811
,5.664901257,-4.117328167,-6.106859207,1.983637929,1.58716622,-0.074355781
,5.502699375,-5.231776714,-5.180634975,1.82782346,1.381006859,-0.117636025
,4.692413807,-6.409752846,-4.432196617,1.532296836,0.939310551,0.076565683
,0.227515087,-7.244338036,-3.857243061,1.333721042,0.260976344,0.221417025
,-0.379015356,-3.023931503,-2.213593483,1.1793769,-1.196200073,1.443008538
,2.132594585,0.365263849,0.11035271,1.854836583,-4.113434106,3.310267881
,-0.405163586,4.303287983,3.339665651,0.248866081,-4.538852781,5.254120341
,-5.700279713,7.217359543,4.670324802,0.911785901,-4.121016666,3.860838622
,-3.220284224,8.957364082,5.97481966,1.774604619,-1.582838446,2.058642536
,-0.76385963,8.473818779,6.093557835,2.751261532,0.619937107,1.623310745
,-1.505697727,7.894278049,4.556221485,3.300333083,1.445565581,0.574859977
,-4.867164135,7.839176178,3.892413378,3.084067017,1.557387471,-0.060068727
,-5.793395996,6.887036324,4.704841614,2.946428549,1.676255882,0.127869904
,-4.746977806,5.716573715,5.163282394,2.804442436,1.990914524,0.292488277
,-5.920701504,4.524699211,4.855404854,2.51309073,1.440373421,0.465480268
,-6.004467487,3.444173813,4.86097908,2.556870997,1.413715363,0.549785346
,-5.329563618,2.976038218,4.697916508,2.487830222,1.666740358,0.598782465
,-5.811254501,2.417314768,4.077234268,2.280913711,1.536100984,0.894072695
,-4.829247952,1.756805897,3.639780283,2.238932312,2.064475477,0.609928101
,-4.012349606,1.217539787,2.985800028,1.279029548,2.53210476,-0.311939552
,-6.000755787,-0.084621742,3.483835936,0.76558423,3.943567485,-1.088967055
,-1.413600445,0.698032856,0.305564433,1.541294575,8.02826117,-2.33146292
,1.789088011,0.389750272,-4.344397068,1.539663255,7.340985641,-3.064892977
,5.924162388,-1.485599279,-5.849670887,2.931374788,5.370741218,-0.989632487
,4.098269939,-2.588635445,-6.648109436,3.405075073,4.093306601,-0.801511899
,2.445699215,-2.593303204,-7.089015484,2.933009088,2.551698744,-0.686619397
,4.080448627,-2.744575262,-7.139881134,2.212807924,1.681389213,-0.098978877
,5.629071712,-3.642958879,-6.993121147,1.80564335,1.128894985,0.422503769
,5.414312363,-4.14486742,-6.738382339,1.967175517,1.122534275,0.347642303
,5.211202621,-4.310987473,-6.572693348,2.136276379,1.410551012,0.234172404
,4.810875893,-4.73617363,-6.486838818,2.338625461,1.598703563,0.321671605
,5.808206081,-4.868418217,-6.099054813,2.337282956,1.998392254,0.263734937
,6.185885429,-5.774810791,-5.452126026,2.292937756,1.809140563,0.123701274
,4.825212955,-6.336570263,-5.040533543,2.049904585,1.429015502,0.191363811
,3.967058659,-7.484466553,-4.51128912,1.630842149,0.848676831,0.44797042
,3.035063505,-6.989149094,-4.272680759,1.376081526,0.03151834,0.861953004
,3.643551111,-4.933797836,-1.965864062,0.79732734,-0.914550513,1.340895489
,-0.189494282,-3.486288071,-0.014016178,1.577368081,-2.08186242,3.170337379
,-0.718461156,-0.017388914,2.184111118,1.43135643,-3.192688316,4.260955691
,-0.874660432,4.209623814,3.888695478,1.534357488,-3.130087405,4.100011021
,-2.133835316,7.074624062,5.007500172,1.651306331,-2.143219128,3.21033068
,-3.400041819,9.118415833,5.628463745,2.180955052,-0.59008529,1.344032794
,-4.317500114,10.4497242,6.47442627,2.900247574,0.752900869,-0.143967599
,-6.594829082,10.30578327,7.08701086,2.947852492,1.351850152,0.013351262
,-8.86489296,8.288966179,7.34830904,3.849257857,1.526512027,0.648194611
,-5.046862125,6.016744614,8.355956078,3.906347483,2.031945169,0.876166224
,-1.802015543,5.895071507,8.303654671,3.444226697,1.567068815,0.903975546
,-2.437600136,5.715673923,7.65766716,3.628989279,1.663662136,0.650152057
,-3.549495459,5.31617403,6.896511555,3.386770606,1.695149601,0.589270979
,-2.677018166,5.169494629,5.697199345,3.105525672,1.852509499,0.588799164
,-2.373821259,4.654119015,3.899669886,2.676154256,2.014247775,-0.007497236
,-4.489987373,2.597559929,2.396046877,2.125235438,2.345738232,-0.815262556
,-5.306128979,-0.370825678,2.160182238,1.735235751,3.540724918,-1.432332993
,-4.198104382,0.451837778,0.977496207,1.804387331,5.679572985,-2.627280504
,2.117968321,-0.458028883,-4.04832983,2.631963551,8.130331978,-4.168433636
,1.894281626,-6.247078896,-5.27693224,3.678700507,5.28214404,-0.754241019
,-0.260419577,-6.041175842,-7.927890301,3.84003371,3.734994411,-0.466827139
,-0.531867445,-2.611495018,-8.384471893,2.880952477,2.766182601,-0.225120623
,1.167700887,-0.750025928,-8.624498367,2.383775115,1.835535765,0.201472377
,3.059080362,-0.673191905,-8.608222008,2.042454034,1.261643112,0.51934813
,3.855416536,-1.499211073,-8.52940464,2.154260308,1.066754758,0.381448016
,4.434359074,-2.006912231,-8.106564522,2.057646722,1.151657581,0.327471554
,4.200051308,-2.562778473,-7.623373032,2.375826538,1.374520957,0.132517606
,5.174103737,-2.892445087,-7.510709763,2.734332681,1.544746399,0.177993536
,6.559399605,-3.324522972,-6.905209064,2.254044771,1.287089825,-0.017316312
,7.525063992,-4.509075165,-5.687273979,1.936136901,1.098709852,-0.095108241
,6.884557724,-5.720600605,-4.430811882,1.635193348,0.822925046,-0.011073202
,3.904020309,-6.896800041,-3.330570936,1.318514466,0.584930241,0.034595504
,0.177415639,-5.569706917,-3.206253767,1.094681144,-0.393317699,0.682741106
,0.466392815,-5.073468208,-0.79081744,1.317852795,-1.922747761,3.071950883
,1.922006249,-0.359410912,1.414394021,0.556513369,-4.233264923,4.118376613
,-0.323528916,3.417856455,3.312091827,1.305662155,-3.297327578,4.367401809
,-5.572358131,6.132522583,5.002247334,1.36191076,-2.080492914,3.115964949
,-6.318764687,7.102680206,6.801839828,1.629796386,-0.993104424,1.277648482
,-2.701442719,7.128203392,7.596929073,2.131668389,-0.295323312,0.307250708
,-2.191339254,7.837734699,7.976123333,2.715319455,1.221962035,0.213164151
,-6.656866074,5.403971195,7.09804678,3.567535281,1.236424983,0.720187604
,-7.208384514,4.36050272,7.410751343,3.356655121,1.514760256,0.806177497
,-4.364405155,3.602856874,7.740395069,2.940191858,1.20832485,0.930311307
,-1.311647773,3.379675388,8.044527054,2.707474798,1.193691134,0.89240177
,-1.403035402,3.363123655,7.989977837,2.700558096,1.191651821,0.793351524
,-1.525492907,3.535878658,7.683893204,2.726984441,1.318965614,0.721871415
,-1.947730422,3.430580139,6.8255229,2.869947135,1.631905735,0.75752271
,-2.573503256,3.178765774,5.77059269,2.865117967,2.077293009,0.500341415
,-3.668987751,2.423868895,4.146149158,2.757998526,3.129140109,-0.076968431
,-4.233855724,0.430856138,2.330359936,2.994753063,5.194809735,-1.005639404
,1.626417279,3.108546972,-1.032339692,3.005572557,8.056874081,-2.794415921
,9.90970993,4.1207304,-5.958128452,2.359446824,8.105138719,-3.48369348
,7.951450825,-6.9018116,-5.163703442,4.930312276,4.506958783,-0.621482462
,4.817261696,-8.452105522,-5.632172585,2.408404231,2.927507341,-0.892712452
,-1.25727725,-7.681312561,-6.897668839,2.23751843,1.115043283,-0.489255242
,1.87986517,-5.152432442,-6.906912327,1.139284939,1.40997237,0.345834404
,4.610826969,-4.577039242,-5.950284004,1.183309473,1.025785387,0.415807098
,4.612294674,-4.273570538,-5.255507946,1.386039592,1.279222965,0.199249953
,2.581354141,-4.221858501,-5.082407475,1.493050307,0.964822292,0.171499908
,2.644694328,-4.100485802,-5.091175556,1.798607618,1.750703573,0.141531944
,3.899209023,-4.354802132,-5.371175766,2.263526142,2.111784101,-0.059533298
,4.455179214,-4.46443367,-5.84111166,2.108127952,1.615156502,-0.178310424
,4.252880096,-4.911132813,-5.726788521,1.806867361,1.382763654,-0.071658522
,4.044342041,-5.459161282,-5.09569025,1.584095418,1.200025428,0.035264313
,0.609245658,-6.111679077,-5.152303219,1.350424588,0.361721173,0.189318031
,-1.828251481,-3.724750042,-4.226442814,1.382298231,-0.956976622,1.819433102
,3.420806885,-3.110945463,-2.303720236,1.381013155,-3.767149478,3.804132998
,6.43558979,2.531378508,0.922574818,0.323075175,-5.068603575,4.444538504
,-2.37153697,6.170445442,3.261254787,0.934956312,-2.560659528,3.880673572
,-8.096436501,8.37016201,5.463362217,1.257483721,-1.050432041,1.648013324
,-7.349634171,7.703913212,5.415193558,1.566255271,-0.363515958,0.805292517
,-3.801259518,6.099889755,6.145161629,2.569082618,1.065297395,0.456412017
,-5.231682777,5.725468636,5.592700005,2.603110194,1.894168675,0.103406489
,-8.522205353,4.838932514,5.201883793,2.362538904,1.667298198,0.428094447
,-6.27892065,3.286232233,5.998806,2.351231188,1.151353419,0.872478634
,-0.97428757,3.319656849,7.191935539,2.046830232,1.23459971,0.869312733
,-0.886305153,4.137682438,7.559802532,2.366953939,1.389600158,0.604891241
,-4.533324718,4.525233269,6.943464756,2.476248294,1.370760202,0.285483956
,-2.957040071,4.249614716,7.003587246,2.492742479,1.573664784,0.524085602
,-0.662293971,4.67270422,5.94511652,2.431282401,1.898584962,0.588008508
,-1.090310335,5.077496529,4.543203354,2.5788607,2.008612037,-0.586685896
,-2.021840811,4.083710194,4.114890575,2.58218646,3.384416133,-1.830655366
,4.222275257,3.61777091,2.749520302,3.309696674,6.083948493,-4.685339183
,10.00417137,-2.222549438,-0.208738729,3.519109309,6.730071932,-6.714311987
,5.619805336,-12.10509777,0.098108895,5.474867344,2.14420557,-3.307837486
,0.672332525,-11.30562592,-1.610450268,3.48974669,1.623451948,-2.885595292
,-1.578572154,-8.502127647,-3.954657555,2.62656951,1.628617704,-1.547685176
,0.114834502,-6.529490948,-4.608389854,1.743529081,1.185906053,-0.480718493
,1.538753033,-5.683200836,-4.159329414,1.508560866,1.157810986,-0.12409699
,2.485590935,-5.951286793,-4.119508743,1.669116363,1.212942183,0.135568738
,3.185596228,-6.266356468,-4.125416279,2.015708454,1.427516937,-0.189301133
,2.973399401,-6.220932961,-3.9899652,2.317012161,1.445821136,-0.409285903
,1.535399318,-6.106935501,-4.264976025,2.463666558,1.470274746,-0.308398724
,0.405680597,-6.234192371,-4.581663132,2.058652878,1.274436891,-0.192196548
,-0.894221187,-6.332639217,-4.993650436,1.717128158,1.091996595,-0.029687703
,-1.879996657,-6.117465496,-5.325062752,1.516713083,1.010006085,0.199103177
,-3.111715794,-5.196920872,-5.560763836,1.304940403,0.356560178,0.503867701
,-1.142832756,-3.584216833,-4.859632015,1.459267259,-1.156000018,1.02822578
,5.917095661,-3.051712036,-3.36894536,1.2092489,-3.820860177,3.039536465
,6.087427139,2.459404945,0.319976181,0.418751001,-5.768016756,4.620826788
,-1.845668554,8.602017403,2.65281558,1.511481225,-3.157440901,3.748066581
,-4.57276392,11.83594894,5.004735947,1.912328243,-1.596890196,1.769532561
,-7.506642342,10.34345055,3.937511683,2.296132922,-0.552077959,0.811782598
,-4.672267437,7.249778748,5.021063805,2.864322484,0.904337615,-0.101504147
,-4.558224678,6.745994568,5.11729002,2.771026164,1.26766482,-0.564359426
,-7.650260448,5.888884544,4.888631344,2.788766541,1.686425924,-0.433992505
,-9.306632996,3.607879877,4.809566021,2.274405219,1.50908649,0.643368721
,-4.393815994,2.203038931,5.670189381,2.29447037,1.425094724,1.325419724
,-0.713293254,2.833971739,5.477926731,2.108267248,1.254229844,0.92195484
,-2.59135437,3.599185467,4.972258091,2.031547785,1.301049769,0.493373841
,-4.308403969,3.943159342,4.64320612,2.104152858,1.273681998,0.330335096
,-4.087490082,3.902642965,4.404326916,2.135532558,1.61225307,0.45281747
,-4.397210598,3.302453279,3.694076061,2.004591882,1.742619365,0.427107468
,-3.442602634,1.570614576,3.764224529,2.106045306,2.861771733,-1.079846233
,-3.890802145,-0.863726556,3.50622344,1.416116536,4.614835531,-2.003798395
,1.946443558,-1.972614408,-0.477585971,1.547981381,8.119846493,-5.483458072
,5.219857216,-5.283474445,-3.702194691,3.064780056,6.327905625,-3.170963019
,1.087989211,-5.857801914,-5.520345211,3.499794722,3.715633839,-2.206787921
,1.374926805,-4.188344955,-6.249963284,2.271317601,2.445966303,-1.41725444
,0.745912075,-3.313755274,-5.979363441,1.992566347,1.626648664,-0.586190403
,1.265154362,-3.298949718,-5.473830223,1.76247704,1.392630637,-0.172609031
,1.563506603,-3.628821135,-5.639513016,1.843318015,1.233567357,0.083059609
,1.815650463,-3.942722559,-6.092821121,1.923856676,1.130491316,0.39448294
,3.009304523,-3.869350195,-6.426816463,2.006487606,1.294754207,0.431644499
,2.965264082,-4.037574291,-6.71686697,2.064857543,1.257362187,0.165246546
,3.246334314,-3.883637905,-6.766590595,2.156002432,1.353794217,0.097346842
,3.923127651,-4.048921585,-6.813929558,2.107923329,1.22943598,0.126536131
,4.222846985,-4.61294651,-6.390064716,1.68227607,0.909155399,0.078573406
,4.801461697,-5.09724474,-5.507632256,1.391361535,0.764033608,0.266201586
,3.948382378,-6.647040844,-4.907409668,0.922296405,-0.466753885,0.709729314
,6.675968647,-4.409033775,-1.070765972,0.305796742,-2.187186509,2.254893735
,4.039592266,-0.639041185,1.644844651,0.754176855,-3.79070124,4.645672716
,-2.709725857,4.746361256,4.670142651,0.959684312,-2.389404669,4.507678019
,-8.988285065,7.246881008,6.068769455,1.046780467,-1.43011659,2.878758743
,-11.2112484,7.348730564,5.330191612,1.241855383,-0.959773183,1.627217293
,-3.025642395,5.757575989,5.178050518,1.914633632,0.176727682,0.677500755
,1.371501207,6.516755104,5.08796978,2.260656297,0.832525551,0.524130106
,-1.145730019,7.011711121,4.759068012,2.686585516,1.242416978,0.10447681
,-5.438357353,7.345150948,4.409238815,2.790399738,1.936332166,-0.182573557
,-6.532680511,6.240396976,4.871159077,2.488453016,1.437664926,0.187925667
,-4.284116268,5.089251995,5.29337883,2.257279128,1.234186053,0.738644451
,-2.068304777,4.066193581,5.452529907,2.36857599,1.423307478,0.907760173
,-2.673420668,3.914559126,4.716172218,2.249239504,1.577108085,0.585590232
,-4.377696037,3.305002213,4.404689789,2.211402416,1.345368445,0.352023438
,-5.413557053,2.772006512,3.707498074,2.133760452,2.252743959,-0.450633764
,-6.794383049,0.368721157,2.961181164,1.571547925,2.434947133,-0.754005402
,-4.245949268,-2.781426907,2.952358484,1.597620428,4.884530395,-1.547798574
,-1.247051716,0.084877536,-0.559540808,0.220056415,7.605347186,-4.516184509
,3.52517581,-5.060463428,-5.249255657,1.597343624,7.640861273,-3.543810844
,1.534272909,-6.210712433,-5.389719486,2.34816891,4.9831765,-2.090317473
,-0.488980949,-3.939506769,-6.710103035,2.649903119,3.925514042,-0.73605739
,0.721678615,-1.984875917,-6.784692764,2.153424919,2.468712628,-0.114469837
,3.003027201,-2.173687696,-6.694885254,1.910291314,1.672391295,0.574273407
,3.490672112,-3.249102354,-6.702836037,1.857253999,1.64639914,0.279454887
,1.56641829,-3.187745094,-7.054312229,1.774648257,1.170749664,0.077955484
,1.845362067,-2.721031427,-7.042150497,1.833904125,1.316823661,0.149370521
,3.03918457,-2.753263712,-7.190609932,2.008241266,1.396283388,0.238546938
,4.088607311,-3.010581493,-7.217648029,2.104100883,1.626475871,0.124964952
,3.326631784,-3.367004871,-7.334734917,2.195731342,1.513075054,-0.139499843
,3.419445276,-4.143069744,-7.220324039,1.921237409,1.405258894,0.017676413
,3.49722147,-4.457467556,-6.487000942,1.809597671,1.035803467,-0.073443145
,2.898870707,-5.196890831,-5.547905922,1.493606687,0.188715294,0.2145385
,4.009430885,-3.548767567,-3.63629818,1.319105804,-1.86885646,1.503602043
,4.380818367,-2.80529356,-1.372876883,1.802120626,-3.538070768,3.730378449
,1.019724727,2.73128438,2.471772671,1.206555367,-4.266909808,4.43830651
,-4.406699657,6.156797409,4.905991077,1.209519386,-2.780363083,3.568417402
,-7.908097744,6.34508276,6.152298927,1.719925702,-1.617737628,1.915390715
,-1.35501647,6.508946419,6.296329498,2.081139803,-0.387472317,0.297593594
,1.727079034,7.967162132,5.605654716,2.142755687,0.529156417,-0.156246066
,-3.41417098,8.002444267,5.061663628,2.27722621,1.227097929,-0.447903872
,-7.590224266,6.814330578,6.001325607,2.519130558,1.567609608,-0.21092099
,-5.367296696,5.423954964,6.616332531,2.54986766,1.669965982,0.097935796
,-3.243388176,4.62393856,6.145804882,2.404596642,1.471856773,0.466759831
,-2.437251329,4.068171024,5.98346138,2.314168692,1.426220179,0.647779346
,-2.803020239,4.284772396,5.605553627,2.167042017,1.39001739,0.437409654
,-2.822597504,4.222798347,5.181320667,2.217642307,1.413204491,0.273424126
,-2.291426897,4.246393681,4.333138466,1.980054617,1.577125072,0.675753839
,-2.274441719,3.953585625,3.371273279,2.19693923,1.8198874,0.4868218
,-2.980720282,3.201683044,3.245991707,2.388817906,2.633465618,-1.211676627
,-7.885563374,-0.160974622,2.369941711,1.884270191,4.008127674,-1.639968038
,-9.452287674,-2.263679504,0.612852752,1.317312598,8.111932702,-3.957764894
,-6.533032417,-2.710110188,-4.937507629,0.589846432,7.840285781,-2.746881157
,3.110184669,-0.953860879,-7.03294611,2.758699179,5.306762815,1.037532896
,1.926212788,0.470715642,-8.080849648,2.482169867,3.985603929,0.071699709
,1.431923509,1.165314078,-7.983325005,2.455326736,3.071719527,0.189863861
,2.609054565,0.119580656,-8.272820473,2.655874193,2.004808128,0.61445725
,4.194364071,-0.26728344,-8.610866547,2.635326207,1.702914596,0.399424165
,3.79924655,-0.761255264,-8.72784996,2.581807084,1.21078068,0.478140283
,2.970682621,-1.242219448,-8.072011948,2.571424738,1.318019986,0.685242284
,2.919418097,-1.290818095,-7.850643158,2.863820702,1.453936398,0.661765635
,4.028439045,-1.269267321,-7.833560944,2.623454034,1.469726264,0.43150191
,5.522760391,-2.06649518,-7.828186989,2.503994465,1.477847338,0.338338524
,5.8749547,-3.319304943,-7.523000717,2.384927869,1.263057023,0.24301824
,5.17227459,-4.184401512,-6.848927021,2.012514949,0.849948935,0.230056971
,4.063352108,-4.581660271,-5.747940063,2.148488164,0.042000547,0.464663699
,4.423618317,-6.557754517,-4.322995186,1.835436225,-2.32242544,2.639572464
,5.108465672,-3.008014202,-0.583829522,0.944256961,-4.523044139,3.958570212
,0.193247646,3.40720129,2.637285233,1.535887003,-3.629707932,4.609081537
,-3.742543221,7.344715595,5.067100048,1.226291955,-2.497347757,3.296490625
,-4.088497162,8.180642128,5.966309071,1.32080555,-1.5353285,1.913884737
,-2.793460608,8.166492462,5.844698429,2.063092828,-0.111946136,0.216762125
,-0.783718288,8.680428505,5.763281822,2.317700326,0.821555048,-0.412933946
,-2.084608316,8.35940361,5.57443285,2.391712904,1.133569241,0.083220124
,-6.676901817,7.157324314,5.484471798,2.621392995,1.50046742,0.26159662
,-9.3334198,4.927561283,5.94203043,2.771164657,1.162864506,0.477567732
,-5.648151398,3.377336502,6.96877861,2.405832186,1.208694398,0.80515185
,-1.839746833,2.985543013,7.313043118,2.491137773,1.254398823,0.834771842
,-2.068171024,3.213735104,6.905161381,2.669845164,1.383040905,0.725357234
,-2.287703753,3.217878819,6.379682064,2.846466839,1.462629139,0.544910453
,-2.322499275,3.549671412,5.422076702,2.594932079,1.790295899,0.425208628
,-2.343525887,3.343712091,4.235940456,2.554263532,1.829952359,0.411249906
,-1.565652728,3.116274595,3.919278145,2.469393909,2.7645659,-0.459167898
